unique_id,ds,LSTM,NBEATS,NHITS,PatchTST,TimeMixer,TimesNet,Informer,TFT
USA/WI/WI_2/HOBBIES,2016-03-31,263.95798,304.98917,297.6152,278.91312,291.065,283.15436,281.7104,260.14267
USA/WI/WI_2/HOBBIES,2016-04-01,308.06427,327.67438,321.87183,294.8711,309.73767,308.7506,298.8801,296.07672
USA/WI/WI_2/HOBBIES,2016-04-02,302.69336,316.9265,333.41998,312.26733,317.01544,317.14578,318.66663,311.70673
USA/WI/WI_2/HOBBIES,2016-04-03,253.94623,300.19785,300.2101,284.8348,297.73892,289.65445,297.65652,275.56152
USA/WI/WI_2/HOBBIES,2016-04-04,235.47374,270.70468,272.95074,248.55722,260.34116,264.78955,269.17776,255.87305
USA/WI/WI_2/HOBBIES,2016-04-05,231.6631,258.6748,259.8526,235.27594,250.55646,252.88629,262.8608,256.01355
USA/WI/WI_2/HOBBIES,2016-04-06,240.4164,262.4452,269.64594,250.62473,260.17252,263.09445,263.68225,256.8947
USA/WI/WI_2/HOBBIES,2016-04-07,265.2839,282.30234,279.48074,256.3114,277.98505,278.55673,268.09503,264.35214
USA/WI/WI_2/HOBBIES,2016-04-08,308.2641,308.1007,305.31296,279.00488,300.56744,298.01117,302.06995,295.72592
USA/WI/WI_2/HOBBIES,2016-04-09,299.5585,311.8243,319.11783,298.7837,304.18732,311.52844,309.88974,311.59732
USA/WI/WI_2/HOBBIES,2016-04-10,250.15425,278.99408,283.0379,267.81885,268.1726,272.65005,281.53885,275.18686
USA/WI/WI_2/HOBBIES,2016-04-11,232.03514,256.74722,254.84593,239.63899,243.27805,252.31181,247.88425,252.78519
USA/WI/WI_2/HOBBIES,2016-04-12,227.33972,257.50684,251.06256,237.85,254.93114,249.04082,236.32787,248.9721
USA/WI/WI_2/HOBBIES,2016-04-13,229.25304,258.29538,257.35913,251.4087,247.34969,250.83263,244.27312,247.5024
USA/WI/WI_2/HOBBIES,2016-04-14,256.58447,279.47873,274.8757,250.466,269.61667,261.06635,255.1588,252.33253
USA/WI/WI_2/HOBBIES,2016-04-15,296.99393,300.22897,301.27646,278.84814,285.4552,285.33194,278.38992,280.84937
USA/WI/WI_2/HOBBIES,2016-04-16,290.0276,293.22424,314.18378,292.33597,286.8399,300.56357,297.10712,295.43954
USA/WI/WI_2/HOBBIES,2016-04-17,240.80338,249.39171,270.9748,247.72928,263.69638,261.6476,267.09555,262.50922
USA/WI/WI_2/HOBBIES,2016-04-18,222.16536,240.08731,246.61273,221.8143,240.97002,243.75536,237.06352,241.43855
USA/WI/WI_2/HOBBIES,2016-04-19,222.38756,238.58997,246.45404,230.41154,251.16061,243.55263,229.28436,238.01007
USA/WI/WI_2/HOBBIES,2016-04-20,226.35435,244.57982,255.88495,227.16563,253.31973,249.37067,232.45462,238.28365
USA/WI/WI_2/HOBBIES,2016-04-21,255.78883,265.33765,268.85434,248.81055,279.22388,266.36057,249.68947,245.37401
USA/WI/WI_2/HOBBIES,2016-04-22,298.89944,289.7105,296.9627,270.8225,296.0037,296.68747,277.19196,275.13403
USA/WI/WI_2/HOBBIES,2016-04-23,292.66727,290.8272,309.8586,291.95676,292.7607,290.42273,292.88303,291.7723
USA/WI/WI_2/HOBBIES,2016-04-24,240.87253,256.9023,270.31653,252.93358,260.1466,257.0849,261.27246,262.22406
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-03-28,201.12288,204.86696,218.29427,213.43561,221.58794,215.10902,216.08084,210.21654
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-03-29,204.00714,219.43282,220.98494,217.09393,217.1243,213.22939,221.74599,213.14449
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-03-30,211.98944,242.62268,240.14081,228.27112,229.32173,220.31071,230.03888,217.2755
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-03-31,236.09453,279.43326,267.52045,253.11276,263.17496,255.45345,253.04652,234.43536
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-01,271.11887,294.49374,287.93924,265.49503,277.4154,276.31915,266.83224,267.21616
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-02,265.45557,285.11264,294.08273,275.59546,281.24304,279.6989,282.64185,285.51282
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-03,225.9996,270.66608,269.53818,253.3344,268.96146,260.9273,260.9245,254.33876
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-04,210.15515,243.4077,244.93802,224.97691,239.79892,237.06918,237.97467,232.52486
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-05,207.34326,230.07425,232.50182,213.47066,225.62093,224.81055,232.474,230.60907
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-06,214.95834,236.11127,242.49811,226.90201,235.6393,233.56169,232.64003,229.89326
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-07,236.0014,255.59491,253.34062,235.4741,250.01517,249.1724,238.65501,235.37549
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-08,269.93463,274.0359,274.4389,254.12999,269.99393,264.54364,270.32346,262.81415
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-09,261.32333,279.9112,283.802,265.23785,270.65137,275.9951,275.29852,280.63428
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-10,221.28906,251.26073,256.2693,241.35783,245.10919,244.80785,247.05693,248.29144
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-11,206.06197,231.45154,228.80238,220.25981,220.39323,226.18903,219.7338,223.94855
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-12,202.48105,230.46162,223.28831,217.1315,227.93166,220.6317,210.74844,219.54352
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-13,204.45728,228.15648,229.39249,229.0732,220.02399,220.99693,218.26198,218.21523
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-14,227.56693,245.92963,246.65364,230.00093,241.58376,229.17982,231.58646,223.00269
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-15,259.70258,260.78232,268.0109,252.54688,253.02626,250.06465,251.93826,250.0064
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-16,252.98459,256.02057,274.3085,260.24612,251.211,260.95554,264.60617,265.9368
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-17,213.13416,220.56349,240.58391,225.52928,233.77405,230.77391,229.68716,233.91786
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-18,197.84119,210.3992,218.21748,204.24786,213.46935,213.65256,211.58157,211.11609
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-19,198.60844,211.5654,217.13622,211.33261,222.66653,212.07695,205.68823,207.39346
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-20,202.54181,215.93282,225.16936,209.65015,225.70126,216.58768,209.0227,207.40422
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-21,227.77652,236.75824,238.38686,228.86656,247.89337,233.9362,224.59814,214.1302
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-22,262.17087,252.25597,259.71014,244.91519,260.45383,259.7287,250.28304,242.27324
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-23,256.07806,252.46931,268.38272,260.2565,256.08038,253.04964,261.9652,259.1086
USA/WI/WI_2/HOBBIES/HOBBIES_1,2016-04-24,214.53021,227.14383,238.1201,227.58154,234.81358,228.24457,231.7471,230.32788
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-03-28,21.369143,23.277664,22.046684,19.937517,22.722729,26.099506,23.328514,23.30111
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-03-29,20.762106,22.46748,24.077139,21.497997,24.833939,24.947968,23.654434,23.69016
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-03-30,21.954695,24.995314,26.893034,22.033674,26.696398,24.492989,23.937696,24.192545
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-03-31,26.089376,24.354889,28.284893,26.266914,28.22749,27.565046,25.153448,25.707909
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-01,34.837173,30.438684,29.376753,31.034563,31.505913,31.71846,29.619696,28.700188
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-02,35.07312,28.729734,30.217625,33.88372,35.402138,35.084034,30.976278,28.000343
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-03,25.555092,25.453712,26.042557,28.836512,30.417507,28.670624,28.418985,25.17884
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-04,22.70559,25.055199,23.502663,23.599989,22.058794,27.001755,24.942392,23.899193
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-05,22.174187,23.765759,24.88511,22.242846,25.409246,24.458231,23.776033,24.40006
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-06,23.492472,26.621815,26.158173,24.09443,25.878757,27.860857,24.31236,25.070736
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-07,27.759922,26.82361,26.95478,22.680477,27.67527,28.34059,26.6908,26.249184
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-08,36.79273,32.557835,29.605343,28.674894,30.996803,32.60198,30.54138,28.403364
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-09,36.72429,29.829248,30.728256,33.90364,33.318333,33.91335,32.455616,28.876196
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-10,27.661459,26.99507,25.364695,25.351439,24.945808,27.669273,28.794281,26.812296
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-11,24.787653,26.869366,23.873018,21.895931,24.427584,25.494097,25.596708,25.241692
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-12,24.160574,24.866299,24.99326,21.833231,27.618479,27.27545,23.826374,25.142454
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-13,24.492466,28.388645,27.038486,23.168253,28.769295,28.74337,24.005478,25.312912
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-14,28.731731,30.158617,28.891169,23.87961,28.221724,29.342163,25.710217,25.908443
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-15,36.854675,34.016296,31.06526,29.734184,32.49122,34.68883,29.42611,27.380245
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-16,36.786057,32.671715,32.713295,30.567778,35.556873,37.75804,31.647566,27.72027
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-17,27.189249,28.084888,28.73478,20.509075,31.560923,30.437006,28.72087,26.02042
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-18,23.55886,27.796528,26.771671,19.085127,28.273632,28.874195,25.263985,24.494106
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-19,22.936089,26.588955,27.91936,19.935759,29.021696,29.515081,23.60047,24.21016
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-20,23.271473,27.498283,28.504808,20.5555,28.854975,31.726492,23.682133,24.390087
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-21,27.406195,29.016455,29.355787,22.58435,31.978148,31.630957,25.877909,25.059109
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-22,35.60947,31.851402,30.971111,27.487059,36.168877,36.628174,29.358854,26.585226
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-23,35.804695,31.064384,32.17413,32.9457,35.739246,35.282772,30.692177,27.462793
USA/WI/WI_2/HOBBIES/HOBBIES_2,2016-04-24,25.410257,26.893335,27.608234,23.823578,26.226599,28.973763,27.800703,26.709513
USA/WI/WI_2/HOUSEHOLD,2016-03-28,880.8208,930.03577,1014.56995,956.9664,976.9831,923.28925,992.659,929.32117
USA/WI/WI_2/HOUSEHOLD,2016-03-29,878.4148,1006.94824,1015.5251,995.7207,927.88806,928.0236,1025.8333,950.02075
USA/WI/WI_2/HOUSEHOLD,2016-03-30,911.77563,1093.4407,1101.4391,1077.6398,1028.2234,1007.58875,1048.1337,980.0172
USA/WI/WI_2/HOUSEHOLD,2016-03-31,1034.1774,1268.8234,1245.8923,1199.2942,1197.8618,1186.0886,1137.3286,1068.4166
USA/WI/WI_2/HOUSEHOLD,2016-04-01,1283.5262,1508.8042,1421.9156,1332.84,1398.9465,1379.2363,1302.4238,1277.9607
USA/WI/WI_2/HOUSEHOLD,2016-04-02,1295.9929,1545.6681,1551.1915,1414.2087,1483.1975,1488.8285,1433.1061,1424.5188
USA/WI/WI_2/HOUSEHOLD,2016-04-03,1020.3545,1383.3794,1332.0989,1251.6051,1320.2814,1270.1594,1285.3367,1257.7279
USA/WI/WI_2/HOUSEHOLD,2016-04-04,912.92126,1160.8687,1193.0808,1042.2539,1150.9768,1084.3966,1119.7759,1091.234
USA/WI/WI_2/HOUSEHOLD,2016-04-05,890.7291,1120.6636,1126.3723,960.184,1045.7007,1049.4833,1058.5405,1073.339
USA/WI/WI_2/HOUSEHOLD,2016-04-06,921.2404,1076.2194,1127.8792,1006.2017,1087.403,1069.8418,1077.6768,1069.1864
USA/WI/WI_2/HOUSEHOLD,2016-04-07,1032.3627,1144.3195,1131.6097,1041.2107,1135.5035,1126.592,1099.1714,1083.0406
USA/WI/WI_2/HOUSEHOLD,2016-04-08,1280.1293,1315.7185,1284.028,1172.1678,1273.7197,1274.166,1310.6552,1229.9426
USA/WI/WI_2/HOUSEHOLD,2016-04-09,1282.7303,1389.6272,1398.7625,1256.1167,1316.147,1364.5627,1381.9749,1348.7303
USA/WI/WI_2/HOUSEHOLD,2016-04-10,1005.98694,1199.4847,1158.598,1089.0973,1080.5544,1116.5033,1172.0734,1191.59
USA/WI/WI_2/HOUSEHOLD,2016-04-11,903.5679,1016.3134,1011.78955,975.68933,994.3083,980.0578,1007.20825,1022.29663
USA/WI/WI_2/HOUSEHOLD,2016-04-12,877.89575,1013.1694,998.8824,975.64984,1048.9233,961.42993,946.0565,995.15314
USA/WI/WI_2/HOUSEHOLD,2016-04-13,885.9692,1036.494,1019.72534,1067.4551,1010.7509,968.87665,933.9073,991.51483
USA/WI/WI_2/HOUSEHOLD,2016-04-14,1011.2657,1102.9146,1066.4172,1098.414,1081.4633,1031.8359,1016.92053,1004.7293
USA/WI/WI_2/HOUSEHOLD,2016-04-15,1245.0538,1241.5796,1217.0884,1198.9816,1208.221,1217.6042,1190.1079,1139.6224
USA/WI/WI_2/HOUSEHOLD,2016-04-16,1255.4071,1308.9033,1325.1179,1289.4194,1259.1959,1265.1405,1287.9813,1248.4916
USA/WI/WI_2/HOUSEHOLD,2016-04-17,984.8667,1038.0881,1052.114,1083.9285,1075.4744,1006.7258,993.1933,1114.3229
USA/WI/WI_2/HOUSEHOLD,2016-04-18,872.46423,872.3318,916.3058,911.6623,953.00134,886.9995,950.1166,966.3476
USA/WI/WI_2/HOUSEHOLD,2016-04-19,864.33746,893.64886,905.4842,919.44574,976.80896,886.0852,909.8824,941.95416
USA/WI/WI_2/HOUSEHOLD,2016-04-20,878.8683,908.801,943.34393,934.3934,989.17035,945.59814,908.7656,945.457
USA/WI/WI_2/HOUSEHOLD,2016-04-21,1008.2858,989.04315,1017.25104,1022.68207,1132.0165,1052.8678,991.1283,972.7677
USA/WI/WI_2/HOUSEHOLD,2016-04-22,1253.6779,1187.7931,1193.5972,1173.5919,1250.0547,1239.2601,1169.8392,1115.7792
USA/WI/WI_2/HOUSEHOLD,2016-04-23,1264.4576,1244.9863,1331.452,1273.7136,1288.3499,1276.6415,1294.6714,1239.2722
USA/WI/WI_2/HOUSEHOLD,2016-04-24,980.16895,1096.3348,1079.4443,1058.817,1091.0544,1079.4878,1070.9135,1133.4785
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-03-28,772.2301,815.312,892.37317,837.2008,867.7944,818.2239,894.08685,821.03406
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-03-29,771.5649,887.4385,899.9596,875.25397,826.6807,825.2846,926.0965,841.49316
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-03-30,802.2999,961.939,977.6657,949.22363,915.86847,894.2036,947.131,867.3522
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-03-31,913.9796,1119.3904,1107.185,1057.1858,1064.1719,1058.1539,1029.7056,951.5398
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-01,1129.3948,1333.145,1254.1781,1180.7959,1241.9471,1228.7609,1161.2179,1141.0
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-02,1128.1821,1355.7085,1361.454,1241.9812,1306.564,1313.0658,1255.1252,1272.913
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-03,888.66626,1218.9417,1173.2356,1091.8383,1160.1268,1110.2031,1122.2963,1122.1407
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-04,798.2367,1022.77356,1050.2263,910.73566,1020.4778,957.3503,996.6081,972.73944
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-05,779.866,982.287,992.4337,840.8936,925.6144,926.1899,941.8608,953.68506
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-06,808.9021,943.6239,995.39136,883.8587,958.8684,942.70654,952.8274,946.24493
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-07,910.4285,1001.8082,997.8243,911.6646,999.0588,992.84564,995.77765,957.2905
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-08,1124.5049,1157.3424,1128.7815,1022.5059,1117.2899,1124.3893,1161.5884,1086.9539
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-09,1114.0903,1214.9261,1221.3116,1096.3099,1146.903,1186.436,1205.31,1190.0348
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-10,873.6218,1042.0319,1010.24744,947.709,940.4548,968.3714,1018.7066,1046.9478
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-11,788.5304,887.33496,884.622,852.73987,874.73193,855.0368,875.6746,893.90936
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-12,767.511,886.31885,874.96436,853.8597,924.8623,838.625,820.4778,868.945
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-13,776.7698,901.2487,892.5232,935.2387,890.72314,845.6139,810.1424,865.28754
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-14,890.4965,962.09515,933.72266,952.4134,944.6588,902.08704,883.89923,879.33246
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-15,1091.977,1082.581,1062.5376,1042.6117,1053.6466,1060.9917,1034.9515,1002.0051
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-16,1089.0386,1137.2441,1146.6342,1116.126,1092.879,1090.4628,1113.0309,1095.647
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-17,853.96326,892.26263,908.00793,936.3005,932.81604,867.15936,879.8965,970.73145
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-18,760.1405,753.41974,795.5393,789.2704,828.9894,769.87213,820.1683,836.8705
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-19,755.23346,773.17303,790.17535,797.3868,854.6286,771.84515,785.66406,815.5817
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-20,770.06476,782.6282,823.4472,814.2485,869.9005,826.7337,785.17,818.6679
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-21,888.965,859.7705,889.1334,890.98444,993.58966,923.4853,859.85077,845.8801
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-22,1100.4929,1033.8094,1039.6743,1019.9368,1095.7432,1084.3497,1017.5008,978.39294
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-23,1099.1671,1080.0265,1151.6991,1103.691,1124.6251,1109.6654,1119.0504,1087.5167
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-24,853.1189,947.9391,932.4582,917.4219,951.921,941.4785,924.64136,989.56384
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-03-28,107.509285,111.48213,119.53148,115.13876,108.831314,105.09223,118.23022,113.22164
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-03-29,105.886,114.35242,113.663704,114.32471,101.387405,103.4084,119.74681,112.71525
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-03-30,108.94513,119.390335,122.705925,121.12079,112.57261,111.894875,122.550125,115.2203
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-03-31,122.015274,134.4259,135.5722,134.80508,134.2868,128.36147,128.16656,121.4814
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-01,155.72328,165.39595,159.60413,146.85991,157.0116,149.90463,146.9279,142.43869
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-02,167.28748,181.12508,182.65028,165.29175,175.55975,176.52168,172.55067,160.53616
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-03,131.7076,159.60936,155.84529,146.94934,160.25398,161.07022,155.3432,147.6595
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-04,113.26591,132.94633,137.40317,122.604034,130.35446,126.238716,132.84071,125.21457
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-05,109.33785,132.89246,129.1705,112.98364,120.42773,121.65137,125.1233,122.04227
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-06,111.47925,129.33209,132.23589,117.67632,129.48846,126.23742,126.56827,123.34304
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-07,123.09952,137.6498,133.38599,124.62793,137.14508,133.34425,124.68942,126.05455
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-08,156.41678,153.91058,154.66597,144.1102,156.28185,148.01237,150.2596,142.74545
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-09,167.45169,165.92528,176.9556,152.43376,167.3611,174.03008,171.24667,161.81076
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-10,131.79265,149.09514,151.79173,134.39761,140.7273,149.66188,151.45894,150.67749
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-11,113.738464,124.67822,128.27406,117.21023,120.18123,124.189835,123.987404,127.80557
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-12,109.75613,122.78301,123.69252,116.576195,124.3708,121.14174,116.1214,122.85939
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-13,108.824066,127.8118,127.405685,126.52542,120.64625,122.835205,114.15373,122.30475
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-14,122.17327,136.20184,133.52292,138.99188,136.75415,128.95328,124.380875,123.23011
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-15,153.91753,153.23492,154.56099,152.38927,153.91177,154.61449,144.57018,137.15727
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-16,165.48976,169.95853,178.10461,164.0395,165.1455,170.19576,169.85503,155.40738
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-17,130.64217,142.11153,148.69096,140.12308,143.60718,141.14459,147.89731,145.07588
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-18,111.25367,116.82979,123.73879,117.04643,123.37471,116.555336,119.90104,122.89937
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-19,108.47461,115.77605,116.34868,115.83975,121.97454,113.13738,112.55337,117.78452
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-20,108.88359,118.28112,122.29519,111.837105,119.86713,118.15798,112.11336,117.89628
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-21,121.31196,125.46718,128.14139,127.18687,138.55014,128.32336,120.84554,119.849205
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-22,154.26657,147.10388,150.71553,148.32175,154.13425,152.00293,141.79834,133.79712
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-23,164.5315,163.87523,175.68141,164.17554,162.45659,164.0762,166.50117,152.85263
USA/WI/WI_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-24,127.34372,142.6186,148.20685,135.60857,139.47542,138.4153,144.5651,144.9038
USA/WI/WI_3,2016-03-28,3207.9666,3076.8303,3107.756,3139.1934,3142.5144,3033.4492,3033.7544,3253.0366
USA/WI/WI_3,2016-03-29,3119.5562,3006.3828,2947.0798,2994.1926,2950.481,2935.3284,2943.669,3003.6
USA/WI/WI_3,2016-03-30,3166.8909,2942.3943,3067.4993,3047.459,2991.625,3011.597,2984.6812,2995.8042
USA/WI/WI_3,2016-03-31,3327.7183,3145.5208,3252.0586,3378.8733,3437.5308,3273.6414,3232.3608,3199.1582
USA/WI/WI_3,2016-04-01,4081.0696,4064.6694,3886.3464,4205.143,3976.3862,3889.692,3957.6614,3973.7056
USA/WI/WI_3,2016-04-02,5070.2246,5249.3345,4819.921,5280.04,5067.531,5005.7627,5021.496,4973.001
USA/WI/WI_3,2016-04-03,4559.264,4941.0327,4804.433,4834.4346,4957.3213,4989.8174,5039.12,4828.4854
USA/WI/WI_3,2016-04-04,3648.7686,3940.7769,3753.5212,3733.102,3916.0947,3751.1084,3916.9053,3895.3135
USA/WI/WI_3,2016-04-05,3567.6892,3798.622,3596.5247,3650.2703,3564.7354,3562.6772,3669.7585,3672.4392
USA/WI/WI_3,2016-04-06,3557.5425,3668.995,3745.9973,3607.594,3733.8264,3672.7192,3607.656,3615.4307
USA/WI/WI_3,2016-04-07,3715.8772,3694.0288,3751.2903,3625.2678,3695.4922,3697.7046,3616.7551,3629.5647
USA/WI/WI_3,2016-04-08,4352.557,4045.8176,4142.513,4234.21,4257.303,4075.7566,4211.901,4239.247
USA/WI/WI_3,2016-04-09,5305.579,5099.473,5141.5386,5179.614,5107.28,5056.7,5020.2173,5146.6426
USA/WI/WI_3,2016-04-10,4745.5415,4852.8135,5016.9746,4648.083,4813.594,4982.153,4977.145,5034.0527
USA/WI/WI_3,2016-04-11,3647.5996,3827.6772,3816.537,3675.1367,3690.3079,3763.8662,3841.9644,3923.6042
USA/WI/WI_3,2016-04-12,3496.354,3688.9568,3635.5305,3630.9893,3662.5083,3563.4954,3411.0886,3569.5212
USA/WI/WI_3,2016-04-13,3399.94,3604.286,3632.2175,3651.6816,3658.2751,3525.9067,3179.1958,3416.0393
USA/WI/WI_3,2016-04-14,3410.306,3524.3762,3657.715,3675.8882,3802.313,3463.2278,3308.919,3358.9856
USA/WI/WI_3,2016-04-15,4020.2786,4043.069,4025.4697,4241.354,4305.648,4107.8003,3811.1875,3896.5054
USA/WI/WI_3,2016-04-16,4963.569,5026.055,4961.7407,5109.354,5073.81,4936.929,4784.298,4844.1753
USA/WI/WI_3,2016-04-17,4320.473,4603.9883,4645.5186,4421.919,4542.269,4490.8853,4606.7886,4699.255
USA/WI/WI_3,2016-04-18,3215.2246,3318.7642,3447.2605,3301.3875,3475.631,3328.0027,3409.8674,3505.389
USA/WI/WI_3,2016-04-19,3036.2373,3097.792,3206.529,3069.1838,3329.7136,3162.0652,3061.318,3151.872
USA/WI/WI_3,2016-04-20,2938.054,2974.7039,3186.4492,2974.7341,3188.7976,3166.7295,2969.5513,3051.0933
USA/WI/WI_3,2016-04-21,3060.0728,3087.952,3212.165,3028.8408,3401.136,3184.9922,3078.7136,3052.3315
